v ATLAS
# This file was created by ATLAS version 5.24.1.R on Mon Mar  9 18:18:27 2020.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2017                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 4 74 76 75 205
d   0.000000e+00  1.550000e+20  0.000000e+00  1.550000e+20
d   2.382812e-02  2.479129e+19  0.000000e+00  2.479129e+19
d   4.765625e-02  3.965214e+18  0.000000e+00  3.965214e+18
d   7.148437e-02  6.342114e+17  0.000000e+00  6.342114e+17
d   9.531250e-02  1.014382e+17  0.000000e+00  1.014382e+17
d   1.191406e-01  1.622441e+16  0.000000e+00  1.622441e+16
d   1.429687e-01  2.594994e+15  0.000000e+00  2.594994e+15
d   1.667969e-01  4.150533e+14  0.000000e+00  4.150533e+14
d   1.906250e-01  6.638520e+13  0.000000e+00  6.638520e+13
d   2.144531e-01  1.061790e+13  0.000000e+00  1.061790e+13
d   2.382812e-01  1.698268e+12  0.000000e+00  1.698268e+12
d   2.621094e-01  2.716274e+11  0.000000e+00  2.716274e+11
d   2.859375e-01  4.344512e+10  0.000000e+00  4.344512e+10
d   3.097656e-01  6.948779e+09  0.000000e+00  6.948779e+09
d   3.335937e-01  1.111414e+09  0.000000e+00  1.111414e+09
d   3.574219e-01  1.777638e+08  0.000000e+00  1.777638e+08
d   3.812500e-01  2.843222e+07  0.000000e+00  2.843222e+07
d   4.050781e-01  4.547558e+06  0.000000e+00  4.547558e+06
d   4.289062e-01  7.273538e+05  0.000000e+00  7.273538e+05
d   4.527344e-01  1.163357e+05  0.000000e+00  1.163357e+05
d   4.765625e-01  1.860718e+04  0.000000e+00  1.860718e+04
d   5.003906e-01  2.976104e+03  0.000000e+00  2.976104e+03
d   5.242187e-01  4.760094e+02  0.000000e+00  4.760094e+02
d   5.480469e-01  7.613476e+01  0.000000e+00  7.613476e+01
d   5.718750e-01  1.217728e+01  0.000000e+00  1.217728e+01
d   5.957031e-01  1.947681e+00  0.000000e+00  1.947681e+00
d   6.195312e-01  3.115195e-01  0.000000e+00  3.115195e-01
d   6.433594e-01  4.982562e-02  0.000000e+00  4.982562e-02
d   6.671875e-01  7.969300e-03  0.000000e+00  7.969300e-03
d   6.910156e-01  1.274640e-03  0.000000e+00  1.274640e-03
d   7.148438e-01  2.038708e-04  0.000000e+00  2.038708e-04
d   7.386719e-01  3.260788e-05  0.000000e+00  3.260788e-05
d   7.625000e-01  5.215428e-06  0.000000e+00  5.215428e-06
d   7.863281e-01  8.341755e-07  0.000000e+00  8.341755e-07
d   8.101562e-01  1.334212e-07  0.000000e+00  1.334212e-07
d   8.339844e-01  2.133990e-08  0.000000e+00  2.133990e-08
d   8.578125e-01  3.413184e-09  0.000000e+00  3.413184e-09
