v ATLAS
# This file was created by ATLAS version 5.24.1.R on Mon Mar  9 18:18:27 2020.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2017                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 4 77 79 78 206
d   0.000000e+00  1.550000e+20  0.000000e+00  1.550000e+20
d   4.765625e-02  1.041977e+20  0.000000e+00  1.041977e+20
d   9.531250e-02  7.004615e+19  0.000000e+00  7.004615e+19
d   1.429687e-01  4.708803e+19  0.000000e+00  4.708803e+19
d   1.906250e-01  3.165460e+19 1.022839e-302  3.165460e+19
d   2.382812e-01  2.127958e+19 1.337437e-291  2.127958e+19
d   2.859375e-01  1.430505e+19 1.110393e-280  1.430505e+19
d   3.335937e-01  9.616469e+18 5.853471e-270  9.616469e+18
d   3.812500e-01  6.464604e+18 1.959220e-259  6.464604e+18
d   4.289062e-01  4.345785e+18 4.163765e-249  4.345785e+18
d   4.765625e-01  2.921423e+18 5.618525e-239  2.921423e+18
d   5.242187e-01  1.963906e+18 4.813840e-229  1.963906e+18
d   5.718750e-01  1.320222e+18 2.618751e-219  1.320222e+18
d   6.195312e-01  8.875102e+17 9.045444e-210  8.875102e+17
d   6.671875e-01  5.966225e+17 1.983804e-200  5.966225e+17
d   7.148438e-01  4.010753e+17 2.762491e-191  4.010753e+17
d   7.625000e-01  2.696200e+17 2.442509e-182  2.696200e+17
d   8.101562e-01  1.812502e+17 1.371212e-173  1.812502e+17
d   8.578125e-01  1.218442e+17 4.887718e-165  1.218442e+17
d   9.054687e-01  8.190889e+16 1.106219e-156  8.190889e+16
d   9.531250e-01  5.506267e+16 1.589677e-148  5.506267e+16
d   1.000781e+00  3.701550e+16 1.450474e-140  3.701550e+16
d   1.048437e+00  2.488341e+16 8.403194e-133  2.488341e+16
d   1.096094e+00  1.672770e+16 3.091092e-125  1.672770e+16
d   1.143750e+00  1.124508e+16 7.219592e-118  1.124508e+16
d   1.191406e+00  7.559424e+15 1.070648e-110  7.559424e+15
d   1.239062e+00  5.081770e+15 1.008123e-103  5.081770e+15
d   1.286719e+00  3.416184e+15  6.027176e-97  3.416184e+15
d   1.334375e+00  2.296506e+15  2.287954e-90  2.296506e+15
d   1.382031e+00  1.543810e+15  5.514599e-84  1.543810e+15
d   1.429688e+00  1.037815e+15  8.439442e-78  1.037815e+15
d   1.477344e+00  6.976641e+14  8.200620e-72  6.976641e+14
d   1.525000e+00  4.689998e+14  5.059561e-66  4.689998e+14
d   1.572656e+00  3.152818e+14  1.982039e-60  3.152818e+14
d   1.620312e+00  2.119460e+14  4.929975e-55  2.119460e+14
d   1.667969e+00  1.424792e+14  7.785930e-50  1.424792e+14
d   1.715625e+00  9.578065e+13  7.807453e-45  9.578065e+13
d   1.763281e+00  6.438787e+13  4.970974e-40  6.438787e+13
d   1.810937e+00  4.328429e+13  2.009587e-35  4.328429e+13
d   1.858594e+00  2.909756e+13  5.158283e-31  2.909756e+13
d   1.906250e+00  1.956063e+13  8.406918e-27  1.956063e+13
d   1.953906e+00  1.314950e+13  8.699647e-23  1.314950e+13
d   2.001562e+00  8.839658e+12  5.716097e-19  8.839658e+12
d   2.049219e+00  5.942398e+12  2.384684e-15  5.942398e+12
d   2.096875e+00  3.994735e+12  6.316771e-12  3.994735e+12
d   2.144531e+00  2.685433e+12  1.062411e-08  2.685433e+12
d   2.192187e+00  1.805263e+12  1.134549e-05  1.805263e+12
d   2.239844e+00  1.213576e+12  7.692851e-03  1.213576e+12
d   2.287500e+00  8.158177e+11  3.311955e+00  8.158177e+11
d   2.335156e+00  5.484277e+11  9.053463e+02  5.484277e+11
d   2.382812e+00  3.686767e+11  1.571369e+05  3.686769e+11
d   2.430469e+00  2.478403e+11  1.731709e+07  2.478576e+11
d   2.478125e+00  1.666089e+11  1.211727e+09  1.678206e+11
d   2.525781e+00  1.120017e+11  5.383536e+10  1.658370e+11
d   2.573437e+00  7.529234e+10  1.518671e+12  1.593964e+12
d   2.621094e+00  5.061475e+10  2.720152e+13  2.725214e+13
d   2.668750e+00  3.402541e+10  3.093540e+14  3.093880e+14
d   2.716406e+00  2.287334e+10  2.233837e+15  2.233860e+15
d   2.764062e+00  1.537644e+10  1.024190e+16  1.024191e+16
d   2.811719e+00  1.033671e+10  2.981553e+16  2.981554e+16
d   2.859375e+00  6.948779e+09  5.511094e+16  5.511094e+16
d   2.907031e+00  4.671268e+09  6.467944e+16  6.467945e+16
d   2.954687e+00  3.140227e+09  4.819788e+16  4.819788e+16
d   3.002344e+00  2.110996e+09  2.280462e+16  2.280462e+16
