v ATLAS
# This file was created by ATLAS version 5.24.1.R on Mon May 11 02:15:46 2020.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2017                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 4 74 76 75 205
d   0.000000e+00  1.550000e+21  0.000000e+00  1.550000e+21
d   4.765625e-02  3.965214e+19  0.000000e+00  3.965214e+19
d   9.531250e-02  1.014382e+18  0.000000e+00  1.014382e+18
d   1.429687e-01  2.594994e+16  0.000000e+00  2.594994e+16
d   1.906250e-01  6.638520e+14  0.000000e+00  6.638520e+14
d   2.382812e-01  1.698268e+13  0.000000e+00  1.698268e+13
d   2.859375e-01  4.344512e+11  0.000000e+00  4.344512e+11
d   3.335937e-01  1.111414e+10  0.000000e+00  1.111414e+10
d   3.812500e-01  2.843222e+08  0.000000e+00  2.843222e+08
d   4.289062e-01  7.273538e+06  0.000000e+00  7.273538e+06
d   4.765625e-01  1.860718e+05  0.000000e+00  1.860718e+05
d   5.242187e-01  4.760094e+03  0.000000e+00  4.760094e+03
d   5.718750e-01  1.217728e+02  0.000000e+00  1.217728e+02
d   6.195312e-01  3.115195e+00  0.000000e+00  3.115195e+00
d   6.671875e-01  7.969300e-02  0.000000e+00  7.969300e-02
d   7.148438e-01  2.038708e-03  0.000000e+00  2.038708e-03
d   7.625000e-01  5.215428e-05  0.000000e+00  5.215428e-05
d   8.101562e-01  1.334212e-06  0.000000e+00  1.334212e-06
d   8.578125e-01  3.413184e-08  0.000000e+00  3.413184e-08
d   9.054687e-01  8.731616e-10  0.000000e+00  8.731616e-10
d   9.531250e-01  2.233724e-11  0.000000e+00  2.233724e-11
d   1.000781e+00  5.714318e-13  0.000000e+00  5.714318e-13
d   1.048437e+00  1.461838e-14  0.000000e+00  1.461838e-14
d   1.096094e+00  3.739678e-16  0.000000e+00  3.739678e-16
d   1.143750e+00  9.566853e-18  0.000000e+00  9.566853e-18
d   1.191406e+00  2.447395e-19  0.000000e+00  2.447395e-19
d   1.239062e+00  6.260931e-21  0.000000e+00  6.260931e-21
d   1.286719e+00  1.601673e-22  0.000000e+00  1.601673e-22
d   1.334375e+00  4.097403e-24  0.000000e+00  4.097403e-24
d   1.382031e+00  1.048199e-25  0.000000e+00  1.048199e-25
d   1.429688e+00  2.681504e-27  0.000000e+00  2.681504e-27
d   1.477344e+00  6.859830e-29  0.000000e+00  6.859830e-29
d   1.525000e+00  1.754883e-30  0.000000e+00  1.754883e-30
d   1.572656e+00  4.489347e-32  0.000000e+00  4.489347e-32
d   1.620312e+00  1.148466e-33  0.000000e+00  1.148466e-33
d   1.667969e+00  2.938008e-35  0.000000e+00  2.938008e-35
d   1.715625e+00  7.516018e-37  0.000000e+00  7.516018e-37
d   1.763281e+00  1.922749e-38  0.000000e+00  1.922749e-38
d   1.810937e+00  4.918782e-40  0.000000e+00  4.918782e-40
d   1.858594e+00  1.258324e-41  0.000000e+00  1.258324e-41
d   1.906250e+00  3.219047e-43  0.000000e+00  3.219047e-43
d   1.953906e+00  8.234975e-45  0.000000e+00  8.234975e-45
d   2.001562e+00  2.106673e-46  0.000000e+00  2.106673e-46
d   2.049219e+00  5.389296e-48  0.000000e+00  5.389296e-48
d   2.096875e+00  1.378691e-49  0.000000e+00  1.378691e-49
d   2.144531e+00  3.526971e-51  0.000000e+00  3.526971e-51
d   2.192187e+00  9.022704e-53  0.000000e+00  9.022704e-53
d   2.239844e+00  2.308190e-54  0.000000e+00  2.308190e-54
d   2.287500e+00  5.904818e-56  0.000000e+00  5.904818e-56
d   2.335156e+00  1.510572e-57  0.000000e+00  1.510572e-57
d   2.382812e+00  3.864349e-59  0.000000e+00  3.864349e-59
d   2.430469e+00  9.885786e-61  0.000000e+00  9.885786e-61
d   2.478125e+00  2.528984e-62  0.000000e+00  2.528984e-62
d   2.525781e+00  6.469653e-64  0.000000e+00  6.469653e-64
d   2.573437e+00  1.655068e-65  0.000000e+00  1.655068e-65
d   2.621094e+00  4.233999e-67  0.000000e+00  4.233999e-67
d   2.668750e+00  1.083143e-68  0.000000e+00  1.083143e-68
d   2.716406e+00  2.770898e-70  0.000000e+00  2.770898e-70
d   2.764062e+00  7.088518e-72  0.000000e+00  7.088518e-72
d   2.811719e+00  1.813386e-73  0.000000e+00  1.813386e-73
d   2.859375e+00  4.639009e-75  0.000000e+00  4.639009e-75
d   2.907031e+00  1.186752e-76  0.000000e+00  1.186752e-76
d   2.954687e+00  3.035953e-78  0.000000e+00  3.035953e-78
d   3.002344e+00  7.766581e-80  0.000000e+00  7.766581e-80
