v ATLAS
# This file was created by ATLAS version 5.24.1.R on Mon May 11 02:00:33 2020.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2017                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 4 77 79 78 206
d   0.000000e+00  1.550000e+21 1.244860e-155  1.550000e+21
d   4.765625e-02  1.041977e+21 1.884628e-147  1.041977e+21
d   9.531250e-02  7.004615e+20 1.811607e-139  7.004615e+20
d   1.429687e-01  4.708803e+20 1.105696e-131  4.708803e+20
d   1.906250e-01  3.165460e+20 4.284896e-124  3.165460e+20
d   2.382812e-01  2.127958e+20 1.054334e-116  2.127958e+20
d   2.859375e-01  1.430505e+20 1.647211e-109  1.430505e+20
d   3.335937e-01  9.616469e+19 1.634005e-102  9.616469e+19
d   3.812500e-01  6.464604e+19  1.029179e-95  6.464604e+19
d   4.289062e-01  4.345785e+19  4.115869e-89  4.345785e+19
d   4.765625e-01  2.921423e+19  1.045118e-82  2.921423e+19
d   5.242187e-01  1.963906e+19  1.685009e-76  1.963906e+19
d   5.718750e-01  1.320222e+19  1.724934e-70  1.320222e+19
d   6.195312e-01  8.875102e+18  1.121181e-64  8.875102e+18
d   6.671875e-01  5.966225e+18  4.627137e-59  5.966225e+18
d   7.148438e-01  4.010753e+18  1.212501e-53  4.010753e+18
d   7.625000e-01  2.696200e+18  2.017367e-48  2.696200e+18
d   8.101562e-01  1.812502e+18  2.131184e-43  1.812502e+18
d   8.578125e-01  1.218442e+18  1.429520e-38  1.218442e+18
d   9.054687e-01  8.190889e+17  6.088254e-34  8.190889e+17
d   9.531250e-01  5.506267e+17  1.646373e-29  5.506267e+17
d   1.000781e+00  3.701550e+17  2.826814e-25  3.701550e+17
d   1.048437e+00  2.488341e+17  3.081762e-21  2.488341e+17
d   1.096094e+00  1.672770e+17  2.133214e-17  1.672770e+17
d   1.143750e+00  1.124508e+17  9.375678e-14  1.124508e+17
d   1.191406e+00  7.559424e+16  2.616401e-10  7.559424e+16
d   1.239062e+00  5.081770e+16  4.635952e-07  5.081770e+16
d   1.286719e+00  3.416184e+16  5.215631e-04  3.416184e+16
d   1.334375e+00  2.296506e+16  3.725700e-01  2.296506e+16
d   1.382031e+00  1.543810e+16  1.689827e+02  1.543810e+16
d   1.429688e+00  1.037815e+16  4.866421e+04  1.037815e+16
d   1.477344e+00  6.976641e+15  8.898367e+06  6.976641e+15
d   1.525000e+00  4.689998e+15  1.033104e+09  4.689999e+15
d   1.572656e+00  3.152818e+15  7.615722e+10  3.152894e+15
d   1.620312e+00  2.119460e+15  3.564604e+12  2.123025e+15
d   1.667969e+00  1.424792e+15  1.059363e+14  1.530728e+15
d   1.715625e+00  9.578065e+14  1.998993e+15  2.956799e+15
d   1.763281e+00  6.438787e+14  2.395030e+16  2.459418e+16
d   1.810937e+00  4.328429e+14  1.821981e+17  1.826309e+17
d   1.858594e+00  2.909756e+14  8.800553e+17  8.803462e+17
d   1.906250e+00  1.956063e+14  2.699039e+18  2.699235e+18
d   1.953906e+00  1.314950e+14  5.255835e+18  5.255966e+18
d   2.001562e+00  8.839658e+13  6.498413e+18  6.498502e+18
d   2.049219e+00  5.942398e+13  5.101597e+18  5.101656e+18
d   2.096875e+00  3.994735e+13  2.542952e+18  2.542992e+18
d   2.144531e+00  2.685433e+13  8.048285e+17  8.048554e+17
d   2.192187e+00  1.805263e+13  1.617342e+17  1.617522e+17
d   2.239844e+00  1.213576e+13  2.063637e+16  2.064850e+16
d   2.287500e+00  8.158177e+12  1.671853e+15  1.680011e+15
d   2.335156e+00  5.484277e+12  8.599951e+13  9.148378e+13
d   2.382812e+00  3.686767e+12  2.808840e+12  6.495607e+12
d   2.430469e+00  2.478403e+12  5.824939e+10  2.536653e+12
d   2.478125e+00  1.666089e+12  7.669884e+08  1.666856e+12
d   2.525781e+00  1.120017e+12  6.412383e+06  1.120023e+12
d   2.573437e+00  7.529234e+11  3.403951e+04  7.529235e+11
d   2.621094e+00  5.061475e+11  1.147309e+02  5.061475e+11
d   2.668750e+00  3.402541e+11  2.455334e-01  3.402541e+11
d   2.716406e+00  2.287334e+11  3.336368e-04  2.287334e+11
d   2.764062e+00  1.537644e+11  2.878528e-07  1.537644e+11
d   2.811719e+00  1.033671e+11  1.576886e-10  1.033671e+11
d   2.859375e+00  6.948779e+10  5.484830e-14  6.948779e+10
d   2.907031e+00  4.671268e+10  1.211321e-17  4.671268e+10
d   2.954687e+00  3.140227e+10  1.698590e-21  3.140227e+10
d   3.002344e+00  2.110996e+10  1.512346e-25  2.110996e+10
