 "gate Voltage (V)", "gate Int. Voltage (V)",  "gate Current (A)", "source Voltage (V)", "source Int. Voltage (V)",  "source Current (A)", "drain Voltage (V)", "drain Int. Voltage (V)",  "drain Current (A)",
 2.000000000e-01, 2.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.998983128e-15, 1.000000000e+01, 1.000000000e+01, 2.000185075e-15,
 4.000000000e-01, 4.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.751580653e-15, 1.000000000e+01, 1.000000000e+01, 2.750895835e-15,
 6.000000000e-01, 6.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.436723600e-15, 1.000000000e+01, 1.000000000e+01, 4.440488166e-15,
 8.000000000e-01, 8.000000000e-01, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -8.590869667e-15, 1.000000000e+01, 1.000000000e+01, 8.594996301e-15,
 1.000000000e+00, 1.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.131188145e-14, 1.000000000e+01, 1.000000000e+01, 2.130971715e-14,
 1.200000000e+00, 1.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -5.654304020e-14, 1.000000000e+01, 1.000000000e+01, 5.653142664e-14,
 1.400000000e+00, 1.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.292370693e-13, 1.000000000e+01, 1.000000000e+01, 1.292381936e-13,
 1.600000000e+00, 1.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.561920207e-13, 1.000000000e+01, 1.000000000e+01, 2.561906301e-13,
 1.800000000e+00, 1.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.630407689e-13, 1.000000000e+01, 1.000000000e+01, 4.630437025e-13,
 2.000000000e+00, 2.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -7.949088488e-13, 1.000000000e+01, 1.000000000e+01, 7.949065215e-13,
 2.200000000e+00, 2.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.341156896e-12, 1.000000000e+01, 1.000000000e+01, 1.341156925e-12,
 2.400000000e+00, 2.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.298153181e-12, 1.000000000e+01, 1.000000000e+01, 2.298044822e-12,
 2.600000000e+00, 2.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.091727874e-12, 1.000000000e+01, 1.000000000e+01, 4.091507357e-12,
 2.800000000e+00, 2.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -7.418310647e-12, 1.000000000e+01, 1.000000000e+01, 7.418309387e-12,
 3.000000000e+00, 3.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.302058704e-11, 1.000000000e+01, 1.000000000e+01, 1.302051378e-11,
 3.200000000e+00, 3.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.154748472e-11, 1.000000000e+01, 1.000000000e+01, 2.154615809e-11,
 3.400000000e+00, 3.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -3.362611950e-11, 1.000000000e+01, 1.000000000e+01, 3.362611903e-11,
 3.600000000e+00, 3.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.995322942e-11, 1.000000000e+01, 1.000000000e+01, 4.995323132e-11,
 3.800000000e+00, 3.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -7.136845899e-11, 1.000000000e+01, 1.000000000e+01, 7.136845984e-11,
 4.000000000e+00, 4.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -9.893246632e-11, 1.000000000e+01, 1.000000000e+01, 9.893243772e-11,
 4.200000000e+00, 4.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.340307094e-10, 1.000000000e+01, 1.000000000e+01, 1.340307086e-10,
 4.400000000e+00, 4.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.785255192e-10, 1.000000000e+01, 1.000000000e+01, 1.785254666e-10,
 4.600000000e+00, 4.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.349898635e-10, 1.000000000e+01, 1.000000000e+01, 2.349898582e-10,
 4.800000000e+00, 4.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -3.070763810e-10, 1.000000000e+01, 1.000000000e+01, 3.070763807e-10,
 5.000000000e+00, 5.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.001022984e-10, 1.000000000e+01, 1.000000000e+01, 4.001022981e-10,
 5.200000000e+00, 5.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -5.219413317e-10, 1.000000000e+01, 1.000000000e+01, 5.219413333e-10,
 5.400000000e+00, 5.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -6.842078748e-10, 1.000000000e+01, 1.000000000e+01, 6.842078758e-10,
 5.600000000e+00, 5.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -9.032585999e-10, 1.000000000e+01, 1.000000000e+01, 9.032585994e-10,
 5.800000000e+00, 5.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.199696492e-09, 1.000000000e+01, 1.000000000e+01, 1.199696493e-09,
 6.000000000e+00, 6.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -1.595243593e-09, 1.000000000e+01, 1.000000000e+01, 1.595243593e-09,
 6.200000000e+00, 6.200000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.108558747e-09, 1.000000000e+01, 1.000000000e+01, 2.108558748e-09,
 6.400000000e+00, 6.400000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -2.753164160e-09, 1.000000000e+01, 1.000000000e+01, 2.753164161e-09,
 6.600000000e+00, 6.600000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -3.538010470e-09, 1.000000000e+01, 1.000000000e+01, 3.538010469e-09,
 6.800000000e+00, 6.800000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -4.469013914e-09, 1.000000000e+01, 1.000000000e+01, 4.469013913e-09,
 7.000000000e+00, 7.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, -5.550392611e-09, 1.000000000e+01, 1.000000000e+01, 5.550392612e-09,
