v ATLAS
# This file was created by ATLAS version 5.24.1.R on Wed Apr 29 01:38:55 2020.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2017                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 4 77 79 78 206
d   0.000000e+00  1.550000e+21  0.000000e+00  1.550000e+21
d   4.765625e-02  1.041977e+21  0.000000e+00  1.041977e+21
d   9.531250e-02  7.004615e+20  0.000000e+00  7.004615e+20
d   1.429687e-01  4.708803e+20  0.000000e+00  4.708803e+20
d   1.906250e-01  3.165460e+20 3.147198e-303  3.165460e+20
d   2.382812e-01  2.127958e+20 4.115192e-292  2.127958e+20
d   2.859375e-01  1.430505e+20 3.416595e-281  1.430505e+20
d   3.335937e-01  9.616469e+19 1.801068e-270  9.616469e+19
d   3.812500e-01  6.464604e+19 6.028370e-260  6.464604e+19
d   4.289062e-01  4.345785e+19 1.281158e-249  4.345785e+19
d   4.765625e-01  2.921423e+19 1.728777e-239  2.921423e+19
d   5.242187e-01  1.963906e+19 1.481182e-229  1.963906e+19
d   5.718750e-01  1.320222e+19 8.057695e-220  1.320222e+19
d   6.195312e-01  8.875102e+18 2.783214e-210  8.875102e+18
d   6.671875e-01  5.966225e+18 6.104013e-201  5.966225e+18
d   7.148438e-01  4.010753e+18 8.499972e-192  4.010753e+18
d   7.625000e-01  2.696200e+18 7.515411e-183  2.696200e+18
d   8.101562e-01  1.812502e+18 4.219113e-174  1.812502e+18
d   8.578125e-01  1.218442e+18 1.503913e-165  1.218442e+18
d   9.054687e-01  8.190889e+17 3.403749e-157  8.190889e+17
d   9.531250e-01  5.506267e+17 4.891314e-149  5.506267e+17
d   1.000781e+00  3.701550e+17 4.462998e-141  3.701550e+17
d   1.048437e+00  2.488341e+17 2.585598e-133  2.488341e+17
d   1.096094e+00  1.672770e+17 9.511052e-126  1.672770e+17
d   1.143750e+00  1.124508e+17 2.221413e-118  1.124508e+17
d   1.191406e+00  7.559424e+16 3.294300e-111  7.559424e+16
d   1.239062e+00  5.081770e+16 3.101917e-104  5.081770e+16
d   1.286719e+00  3.416184e+16  1.854516e-97  3.416184e+16
d   1.334375e+00  2.296506e+16  7.039858e-91  2.296506e+16
d   1.382031e+00  1.543810e+16  1.696800e-84  1.543810e+16
d   1.429688e+00  1.037815e+16  2.596751e-78  1.037815e+16
d   1.477344e+00  6.976641e+15  2.523268e-72  6.976641e+15
d   1.525000e+00  4.689998e+15  1.556788e-66  4.689998e+15
d   1.572656e+00  3.152818e+15  6.098582e-61  3.152818e+15
d   1.620312e+00  2.119460e+15  1.516916e-55  2.119460e+15
d   1.667969e+00  1.424792e+15  2.395671e-50  1.424792e+15
d   1.715625e+00  9.578065e+14  2.402293e-45  9.578065e+14
d   1.763281e+00  6.438787e+14  1.529530e-40  6.438787e+14
d   1.810937e+00  4.328429e+14  6.183343e-36  4.328429e+14
d   1.858594e+00  2.909756e+14  1.587164e-31  2.909756e+14
d   1.906250e+00  1.956063e+14  2.586744e-27  1.956063e+14
d   1.953906e+00  1.314950e+14  2.676814e-23  1.314950e+14
d   2.001562e+00  8.839658e+13  1.758799e-19  8.839658e+13
d   2.049219e+00  5.942398e+13  7.337489e-16  5.942398e+13
d   2.096875e+00  3.994735e+13  1.943622e-12  3.994735e+13
d   2.144531e+00  2.685433e+13  3.268958e-09  2.685433e+13
d   2.192187e+00  1.805263e+13  3.490921e-06  1.805263e+13
d   2.239844e+00  1.213576e+13  2.367031e-03  1.213576e+13
d   2.287500e+00  8.158177e+12  1.019063e+00  8.158177e+12
d   2.335156e+00  5.484277e+12  2.785681e+02  5.484277e+12
d   2.382812e+00  3.686767e+12  4.834981e+04  3.686767e+12
d   2.430469e+00  2.478403e+12  5.328334e+06  2.478409e+12
d   2.478125e+00  1.666089e+12  3.728389e+08  1.666462e+12
d   2.525781e+00  1.120017e+12  1.656473e+10  1.136582e+12
d   2.573437e+00  7.529234e+11  4.672835e+11  1.220207e+12
d   2.621094e+00  5.061475e+11  8.369699e+12  8.875847e+12
d   2.668750e+00  3.402541e+11  9.518585e+13  9.552610e+13
d   2.716406e+00  2.287334e+11  6.873345e+14  6.875632e+14
d   2.764062e+00  1.537644e+11  3.151353e+15  3.151507e+15
d   2.811719e+00  1.033671e+11  9.174009e+15  9.174112e+15
d   2.859375e+00  6.948779e+10  1.695721e+16  1.695728e+16
d   2.907031e+00  4.671268e+10  1.990137e+16  1.990141e+16
d   2.954687e+00  3.140227e+10  1.483012e+16  1.483015e+16
d   3.002344e+00  2.110996e+10  7.016805e+15  7.016826e+15
