v ATLAS
# This file was created by ATLAS version 5.24.1.R on Thu Apr 30 11:49:46 2020.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2017                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 4 74 301 300 302
d   3.050000e+00  1.067654e+05  0.000000e+00  1.067654e+05
d   2.917391e+00  2.145569e+05  0.000000e+00  2.145569e+05
d   2.784783e+00  4.311755e+05  0.000000e+00  4.311755e+05
d   2.652174e+00  8.664945e+05  0.000000e+00  8.664945e+05
d   2.519565e+00  1.741316e+06  0.000000e+00  1.741316e+06
d   2.386957e+00  3.499365e+06  0.000000e+00  3.499365e+06
d   2.254348e+00  7.032358e+06  0.000000e+00  7.032358e+06
d   2.121739e+00  1.413229e+07  0.000000e+00  1.413229e+07
d   1.989130e+00  2.840039e+07  0.000000e+00  2.840039e+07
d   1.856522e+00  5.707371e+07  0.000000e+00  5.707371e+07
d   1.723913e+00  1.146959e+08  0.000000e+00  1.146959e+08
d   1.591304e+00  2.304939e+08  0.000000e+00  2.304939e+08
d   1.458696e+00  4.632028e+08  0.000000e+00  4.632028e+08
d   1.326087e+00  9.308569e+08  0.000000e+00  9.308569e+08
d   1.193478e+00  1.870659e+09  0.000000e+00  1.870659e+09
d   1.060870e+00  3.759294e+09  0.000000e+00  3.759294e+09
d   9.282609e-01  7.554714e+09  0.000000e+00  7.554714e+09
d   7.956522e-01  1.518203e+10  0.000000e+00  1.518203e+10
d   6.630435e-01  3.050995e+10  0.000000e+00  3.050995e+10
d   5.304348e-01  6.131308e+10  0.000000e+00  6.131308e+10
d   3.978261e-01  1.232154e+11  0.000000e+00  1.232154e+11
d   2.652174e-01  2.476148e+11  0.000000e+00  2.476148e+11
d   1.326087e-01  4.976091e+11  0.000000e+00  4.976091e+11
d   0.000000e+00  1.000000e+12  0.000000e+00  1.000000e+12
