v ATLAS
# This file was created by ATLAS version 5.24.1.R on Wed Apr 15 18:54:44 2020.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2017                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 4 74 301 300 302
d   3.050000e+00  5.338272e+04  0.000000e+00  5.338272e+04
d   2.917391e+00  1.072784e+05  0.000000e+00  1.072784e+05
d   2.784783e+00  2.155878e+05  0.000000e+00  2.155878e+05
d   2.652174e+00  4.332473e+05  0.000000e+00  4.332473e+05
d   2.519565e+00  8.706579e+05  0.000000e+00  8.706579e+05
d   2.386957e+00  1.749682e+06  0.000000e+00  1.749682e+06
d   2.254348e+00  3.516179e+06  0.000000e+00  3.516179e+06
d   2.121739e+00  7.066147e+06  0.000000e+00  7.066147e+06
d   1.989130e+00  1.420020e+07  0.000000e+00  1.420020e+07
d   1.856522e+00  2.853685e+07  0.000000e+00  2.853685e+07
d   1.723913e+00  5.734793e+07  0.000000e+00  5.734793e+07
d   1.591304e+00  1.152470e+08  0.000000e+00  1.152470e+08
d   1.458696e+00  2.316014e+08  0.000000e+00  2.316014e+08
d   1.326087e+00  4.654284e+08  0.000000e+00  4.654284e+08
d   1.193478e+00  9.353295e+08  0.000000e+00  9.353295e+08
d   1.060870e+00  1.879647e+09  0.000000e+00  1.879647e+09
d   9.282609e-01  3.777357e+09  0.000000e+00  3.777357e+09
d   7.956522e-01  7.591013e+09  0.000000e+00  7.591013e+09
d   6.630435e-01  1.525497e+10  0.000000e+00  1.525497e+10
d   5.304348e-01  3.065654e+10  0.000000e+00  3.065654e+10
d   3.978261e-01  6.160768e+10  0.000000e+00  6.160768e+10
d   2.652174e-01  1.238074e+11  0.000000e+00  1.238074e+11
d   1.326087e-01  2.488045e+11  0.000000e+00  2.488045e+11
d   0.000000e+00  5.000000e+11  0.000000e+00  5.000000e+11
