v ATLAS
# This file was created by ATLAS version 5.24.1.R on Thu Apr 16 15:25:45 2020.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2017                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 4 77 79 78 206
d   0.000000e+00  1.550000e+21  0.000000e+00  1.550000e+21
d   4.765625e-02  1.041977e+21  0.000000e+00  1.041977e+21
d   9.531250e-02  7.004615e+20  0.000000e+00  7.004615e+20
d   1.429687e-01  4.708803e+20  0.000000e+00  4.708803e+20
d   1.906250e-01  3.165460e+20 6.294396e-298  3.165460e+20
d   2.382812e-01  2.127958e+20 8.230383e-287  2.127958e+20
d   2.859375e-01  1.430505e+20 6.833190e-276  1.430505e+20
d   3.335937e-01  9.616469e+19 3.602136e-265  9.616469e+19
d   3.812500e-01  6.464604e+19 1.205674e-254  6.464604e+19
d   4.289062e-01  4.345785e+19 2.562317e-244  4.345785e+19
d   4.765625e-01  2.921423e+19 3.457554e-234  2.921423e+19
d   5.242187e-01  1.963906e+19 2.962363e-224  1.963906e+19
d   5.718750e-01  1.320222e+19 1.611539e-214  1.320222e+19
d   6.195312e-01  8.875102e+18 5.566427e-205  8.875102e+18
d   6.671875e-01  5.966225e+18 1.220803e-195  5.966225e+18
d   7.148438e-01  4.010753e+18 1.699994e-186  4.010753e+18
d   7.625000e-01  2.696200e+18 1.503082e-177  2.696200e+18
d   8.101562e-01  1.812502e+18 8.438226e-169  1.812502e+18
d   8.578125e-01  1.218442e+18 3.007826e-160  1.218442e+18
d   9.054687e-01  8.190889e+17 6.807499e-152  8.190889e+17
d   9.531250e-01  5.506267e+17 9.782628e-144  5.506267e+17
d   1.000781e+00  3.701550e+17 8.925996e-136  3.701550e+17
d   1.048437e+00  2.488341e+17 5.171196e-128  2.488341e+17
d   1.096094e+00  1.672770e+17 1.902210e-120  1.672770e+17
d   1.143750e+00  1.124508e+17 4.442826e-113  1.124508e+17
d   1.191406e+00  7.559424e+16 6.588600e-106  7.559424e+16
d   1.239062e+00  5.081770e+16  6.203835e-99  5.081770e+16
d   1.286719e+00  3.416184e+16  3.709031e-92  3.416184e+16
d   1.334375e+00  2.296506e+16  1.407972e-85  2.296506e+16
d   1.382031e+00  1.543810e+16  3.393599e-79  1.543810e+16
d   1.429688e+00  1.037815e+16  5.193503e-73  1.037815e+16
d   1.477344e+00  6.976641e+15  5.046536e-67  6.976641e+15
d   1.525000e+00  4.689998e+15  3.113576e-61  4.689998e+15
d   1.572656e+00  3.152818e+15  1.219716e-55  3.152818e+15
d   1.620312e+00  2.119460e+15  3.033831e-50  2.119460e+15
d   1.667969e+00  1.424792e+15  4.791341e-45  1.424792e+15
d   1.715625e+00  9.578065e+14  4.804586e-40  9.578065e+14
d   1.763281e+00  6.438787e+14  3.059061e-35  6.438787e+14
d   1.810937e+00  4.328429e+14  1.236669e-30  4.328429e+14
d   1.858594e+00  2.909756e+14  3.174328e-26  2.909756e+14
d   1.906250e+00  1.956063e+14  5.173488e-22  1.956063e+14
d   1.953906e+00  1.314950e+14  5.353629e-18  1.314950e+14
d   2.001562e+00  8.839658e+13  3.517598e-14  8.839658e+13
d   2.049219e+00  5.942398e+13  1.467498e-10  5.942398e+13
d   2.096875e+00  3.994735e+13  3.887244e-07  3.994735e+13
d   2.144531e+00  2.685433e+13  6.537916e-04  2.685433e+13
d   2.192187e+00  1.805263e+13  6.981843e-01  1.805263e+13
d   2.239844e+00  1.213576e+13  4.734062e+02  1.213576e+13
d   2.287500e+00  8.158177e+12  2.038126e+05  8.158177e+12
d   2.335156e+00  5.484277e+12  5.571362e+07  5.484333e+12
d   2.382812e+00  3.686767e+12  9.669963e+09  3.696437e+12
d   2.430469e+00  2.478403e+12  1.065667e+12  3.544070e+12
d   2.478125e+00  1.666089e+12  7.456779e+13  7.623388e+13
d   2.525781e+00  1.120017e+12  3.312945e+15  3.314065e+15
d   2.573437e+00  7.529234e+11  9.345670e+16  9.345746e+16
d   2.621094e+00  5.061475e+11  1.673940e+18  1.673940e+18
d   2.668750e+00  3.402541e+11  1.903717e+19  1.903717e+19
d   2.716406e+00  2.287334e+11  1.374669e+20  1.374669e+20
d   2.764062e+00  1.537644e+11  6.302706e+20  6.302706e+20
d   2.811719e+00  1.033671e+11  1.834802e+21  1.834802e+21
d   2.859375e+00  6.948779e+10  3.391442e+21  3.391442e+21
d   2.907031e+00  4.671268e+10  3.980273e+21  3.980273e+21
d   2.954687e+00  3.140227e+10  2.966023e+21  2.966023e+21
d   3.002344e+00  2.110996e+10  1.403361e+21  1.403361e+21
