v ATLAS
# This file was created by ATLAS version 5.24.1.R on Wed Apr 15 21:03:10 2020.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2017                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
p 4 74 301 300 302
d   3.050000e+00  2.135309e+05  0.000000e+00  2.135309e+05
d   2.917391e+00  4.291137e+05  0.000000e+00  4.291137e+05
d   2.784783e+00  8.623511e+05  0.000000e+00  8.623511e+05
d   2.652174e+00  1.732989e+06  0.000000e+00  1.732989e+06
d   2.519565e+00  3.482631e+06  0.000000e+00  3.482631e+06
d   2.386957e+00  6.998730e+06  0.000000e+00  6.998730e+06
d   2.254348e+00  1.406472e+07  0.000000e+00  1.406472e+07
d   2.121739e+00  2.826459e+07  0.000000e+00  2.826459e+07
d   1.989130e+00  5.680079e+07  0.000000e+00  5.680079e+07
d   1.856522e+00  1.141474e+08  0.000000e+00  1.141474e+08
d   1.723913e+00  2.293917e+08  0.000000e+00  2.293917e+08
d   1.591304e+00  4.609879e+08  0.000000e+00  4.609879e+08
d   1.458696e+00  9.264056e+08  0.000000e+00  9.264056e+08
d   1.326087e+00  1.861714e+09  0.000000e+00  1.861714e+09
d   1.193478e+00  3.741318e+09  0.000000e+00  3.741318e+09
d   1.060870e+00  7.518589e+09  0.000000e+00  7.518589e+09
d   9.282609e-01  1.510943e+10  0.000000e+00  1.510943e+10
d   7.956522e-01  3.036405e+10  0.000000e+00  3.036405e+10
d   6.630435e-01  6.101989e+10  0.000000e+00  6.101989e+10
d   5.304348e-01  1.226262e+11  0.000000e+00  1.226262e+11
d   3.978261e-01  2.464307e+11  0.000000e+00  2.464307e+11
d   2.652174e-01  4.952296e+11  0.000000e+00  4.952296e+11
d   1.326087e-01  9.952181e+11  0.000000e+00  9.952181e+11
d   0.000000e+00  2.000000e+12  0.000000e+00  2.000000e+12
